name,Id,location,score,length,start,end,Floor,Area,ZX,ZY,length
,276,43878.3,,1.071826667,43877.22817,43879.37183,2,160.774,116.3975158,39.8468943,3.21548
,277,43908.2701,,0.98332,43907.28678,43909.25342,2,147.498,116.3978139,39.84692427,2.94996
,278,43945.2589,,0.77104,43944.48786,43946.02994,2,115.656,116.397234,39.84696126,2.31312
,279,43963.3595,,2.957366667,43960.40213,43966.31687,2,443.605,116.3968753,39.84697936,8.8721
,280,43987.6726,,4.29008,43983.38252,43991.96268,2,643.512,116.3982581,39.84700367,12.87024
,281,44001.4737,,40.2579,43961.2158,44041.7316,18,670.965,116.3871109,39.84701747,120.7737
,282,44021.9941,,2.459093333,44019.53501,44024.45319,2,368.864,116.3973926,39.84703799,7.37728
,283,44150.6334,,11.189,44139.4444,44161.8224,2,1678.35,116.3966253,39.84716663,33.567
,284,44274.6353,,37.31988,44237.31542,44311.95518,18,621.998,116.3865983,39.84729064,111.95964
,285,44340.9468,,16.4404,44324.5064,44357.3872,2,2466.06,116.3952693,39.84735695,49.3212
,286,44571.6767,,6.345753333,44565.33095,44578.02245,2,951.863,116.3854422,39.84758768,19.03726
,287,44822.9576,,28.46673333,44794.49087,44851.42433,2,4270.01,116.3851559,39.84783896,85.4002
,288,45188.7553,,17.3439,45171.4114,45206.0992,6,867.195,116.3913776,39.84820476,52.0317
,289,45399.3691,,57.94966667,45341.41943,45457.31877,2,8692.45,116.3928289,39.84841537,173.849
,290,45520.4318,,17.85786667,45502.57393,45538.28967,2,2678.68,116.3892447,39.84853643,53.5736
,291,45536.4988,,20.8092,45515.6896,45557.308,6,1040.46,116.3914261,39.8485525,62.4276
,292,45837.5218,,16.99133333,45820.53047,45854.51313,5,1019.48,116.3921107,39.84885352,50.974
,293,45910.7312,,11.52484,45899.20636,45922.25604,6,576.242,116.3912985,39.84892673,34.57452
,294,45957.8585,,104.522,45853.3365,46062.3805,15,2090.44,116.3870848,39.84897386,313.566
,295,46220.4691,,6.610566667,46213.85853,46227.07967,2,991.585,116.392108,39.84923647,19.8317
,296,46253.9299,,168.7588,46085.1711,46422.6887,14,3616.26,116.3892416,39.84926993,506.2764
,297,46324.2298,,81.5306,46242.6992,46405.7604,3,8153.06,116.3931821,39.84934023,244.5918
,298,46471.8395,,3.257996667,46468.5815,46475.0975,1,977.399,116.3905607,39.84948784,9.77399
,299,46601.9484,,37.8196,46564.1288,46639.768,4,2836.47,116.3950904,39.84961795,113.4588
,300,46649.4847,,8.1802,46641.3045,46657.6649,5,490.812,116.3912672,39.84966548,24.5406
,301,46689.4339,,35.09266667,46654.34123,46724.52657,5,2105.56,116.392009,39.84970543,105.278
,302,46854.9311,,18.94712,46835.98398,46873.87822,6,947.356,116.3872627,39.84987093,56.84136
,303,46876.084,,12.74526667,46863.33873,46888.82927,2,1911.79,116.3863042,39.84989208,38.2358
,304,47120.9928,,5.458226667,47115.53457,47126.45103,2,818.734,116.3915444,39.85013699,16.37468
,305,47172.0705,,6.16138,47165.90912,47178.23188,2,924.207,116.3931019,39.85018807,18.48414
,306,47185.2156,,13.91633333,47171.29927,47199.13193,2,2087.45,116.3949257,39.85020122,41.749
,307,47239.937,,81.9513,47157.9857,47321.8883,23,1068.93,116.3899792,39.85025594,245.8539
,308,47246.2342,,77.75303333,47168.48117,47323.98723,23,1014.17,116.3891247,39.85026223,233.2591
,309,47300.6524,,11.14392,47289.50848,47311.79632,6,557.196,116.3922478,39.85031665,33.43176
,310,47355.9113,,29.15076,47326.76054,47385.06206,12,728.769,116.3895594,39.85037191,87.45228
,311,47387.6515,,18.00813333,47369.64337,47405.65963,2,2701.22,116.396393,39.85040365,54.0244
,312,47472.4874,,14.55372,47457.93368,47487.04112,6,727.686,116.3915074,39.85048849,43.66116
,313,47632.7936,,10.46208,47622.33152,47643.25568,6,523.104,116.3922269,39.85064879,31.38624
,314,47725.6532,,4.46272,47721.19048,47730.11592,2,669.408,116.3947707,39.85074165,13.38816
,315,47925.4401,,93.59276667,47831.84733,48019.03287,11,2552.53,116.388658,39.85094144,280.7783
,316,47930.808,,90.94213333,47839.86587,48021.75013,11,2480.24,116.3903438,39.85094681,272.8264
,317,47972.6218,,13.02214,47959.59966,47985.64394,6,651.107,116.3922533,39.85098862,39.06642
,318,48146.6018,,146.8686667,47999.73313,48293.47047,10,4406.06,116.3931394,39.8511626,440.606
,319,48152.068,,5.030373333,48147.03763,48157.09837,2,754.556,116.39153,39.85116807,15.09112
,320,48274.5654,,6.10528,48268.46012,48280.67068,2,915.792,116.3952369,39.85129057,18.31584
,321,48300.9124,,5.749226667,48295.16317,48306.66163,2,862.384,116.396081,39.85131691,17.24768
,322,48485.5806,,9.95532,48475.62528,48495.53592,6,497.766,116.3922958,39.85150158,29.86596
,323,48499.3682,,15.9053,48483.4629,48515.2735,6,795.265,116.3915139,39.85151537,47.7159
,324,48909.75,,116.454,48793.296,49026.204,5,6987.24,116.3953223,39.85192575,349.362
,325,48969.1172,,8.79292,48960.32428,48977.91012,3,879.292,116.3911917,39.85198512,26.37876
,326,49026.5399,,150.8376,48875.7023,49177.3775,24,1885.47,116.3901592,39.85204254,452.5128
,327,49032.4569,,61.22713333,48971.22977,49093.68403,2,9184.07,116.3924353,39.85204846,183.6814
,328,50231.6629,,62.6128,50169.0501,50294.2757,6,3130.64,116.3914985,39.85324766,187.8384
,329,50388.8012,,9.63906,50379.16214,50398.44026,6,481.953,116.3973539,39.8534048,28.91718
,330,50399.5011,,60.3972,50339.1039,50459.8983,18,1006.62,116.390543,39.8534155,181.1916
,331,50435.4144,,69.668,50365.7464,50505.0824,3,6966.8,116.3924715,39.85345141,209.004
,332,50560.4842,,151.6328333,50408.85137,50712.11703,5,9097.97,116.3891451,39.85357648,454.8985
,333,50646.75,,9.91832,50636.83168,50656.66832,6,495.916,116.3965259,39.85366275,29.75496
,334,50745.4188,,11.72328,50733.69552,50757.14208,6,586.164,116.3972599,39.85376142,35.16984
,335,50841.1646,,47.73528,50793.42932,50888.89988,18,795.588,116.3904916,39.85385716,143.20584
,336,51037.1007,,7.554366667,51029.54633,51044.65507,5,453.262,116.3966552,39.8540531,22.6631
,337,51099.679,,3.51288,51096.16612,51103.19188,6,175.644,116.3970583,39.85411568,10.53864
,338,51279,,2.44177,51276.55823,51281.44177,3,244.177,116.3970181,39.854295,7.32531
,339,51367.9746,,40.01106667,51327.96353,51407.98567,2,6001.66,116.3956324,39.85438397,120.0332
,340,51423.1611,,205.474,51217.6871,51628.6351,6,10273.7,116.3917029,39.85443916,616.422
,341,51524.9794,,42.27072,51482.70868,51567.25012,18,704.512,116.3904707,39.85454098,126.81216
,342,51600.0267,,114.2409333,51485.78577,51714.26763,7,4896.04,116.3926051,39.85461603,342.7228
,343,51938.55,,39.59998,51898.95002,51978.14998,21,565.714,116.3960856,39.85495455,118.79994
,344,51944.4749,,44.76178,51899.71312,51989.23668,21,639.454,116.3970858,39.85496047,134.28534
,345,51993,,33.36896,51959.63104,52026.36896,16,625.668,116.3965979,39.855009,100.10688
,346,52312.2128,,46.35880667,52265.85399,52358.57161,14,993.403,116.3901035,39.85532821,139.07642
,347,53069.9,,6.88272,53063.01728,53076.78272,6,344.136,116.3965188,39.8560859,20.64816
,348,53079.0755,,17.27896,53061.79654,53096.35446,6,863.948,116.3958743,39.85609508,51.83688
,349,53174.8,,9.035483333,53165.76452,53183.83548,5,542.129,116.3973646,39.8561908,27.10645
,350,53198.4753,,2.085816667,53196.38948,53200.56112,5,125.149,116.3969336,39.85621448,6.25745
,351,53443.4,,9.417883333,53433.98212,53452.81788,5,565.073,116.3969818,39.8564594,28.25365
,352,53493,,3.169883333,53489.83012,53496.16988,5,190.193,116.3965381,39.856509,9.50965
,353,54702.2907,,281.855,54420.4357,54984.1457,14,6039.75,116.3953585,39.85771829,845.565
,354,55638.1121,,12.22333333,55625.88877,55650.33543,2,1833.5,116.3953781,39.85865411,36.67
,355,55975.1759,,10.11292,55965.06298,55985.28882,6,505.646,116.3970081,39.85899118,30.33876
,356,56351.657,,3.3472,56348.3098,56355.0042,2,502.08,116.3969908,39.85936766,10.0416
百荣世贸商城,357,56562.2723,,992.068,55570.2043,57554.3403,6,49603.4,116.3920089,39.85957827,2976.204
,358,56750.6582,,352.6266667,56398.03153,57103.28487,5,21157.6,116.3904425,39.85976666,1057.88
,359,57532.0326,,8.75518,57523.27742,57540.78778,6,437.759,116.3968843,39.86054803,26.26554
,360,57884.0831,,9.18512,57874.89798,57893.26822,6,459.256,116.396798,39.86090008,27.55536
,361,57940.4307,,3.281906667,57937.14879,57943.71261,4,246.143,116.3950421,39.86095643,9.84572
,362,58196.8283,,10.40524,58186.42306,58207.23354,6,520.262,116.3954881,39.86121283,31.21572
,363,58210.8055,,11.13996,58199.66554,58221.94546,6,556.998,116.3961807,39.86122681,33.41988
,364,58228.5651,,11.40356,58217.16154,58239.96866,6,570.178,116.3967943,39.86124457,34.21068
,365,58507.9239,,3.55702,58504.36688,58511.48092,2,533.553,116.3954845,39.86152392,10.67106
,366,58869.3256,,47.67722667,58821.64837,58917.00283,16,893.948,116.3902535,39.86188533,143.03168
,367,58896.4586,,34.87306667,58861.58553,58931.33167,8,1307.74,116.3910114,39.86191246,104.6192
,368,58954.0983,,9.494733333,58944.60357,58963.59303,2,1424.21,116.3920583,39.8619701,28.4842
,369,59030.4549,,31.3411,58999.1138,59061.796,21,447.73,116.3929115,39.86204645,94.0233
,370,59450.3187,,8.88395,59441.43475,59459.20265,5,533.037,116.3902652,39.86246632,26.65185
,371,59472.2664,,25.081,59447.1854,59497.3474,6,1254.05,116.3910945,39.86248827,75.243
,372,59547.4514,,9.121053333,59538.33035,59556.57245,4,684.079,116.3923234,39.86256345,27.36316
,373,59610.8442,,32.83497,59578.00923,59643.67917,21,469.071,116.3928927,39.86262684,98.50491
,374,59753.0648,,3.35924,59749.70556,59756.42404,4,251.943,116.392512,39.86276906,10.07772
,375,60122.4705,,26.88466667,60095.58583,60149.35517,5,1613.08,116.3949582,39.86313847,80.654
,376,60169.4045,,36.95685,60132.44765,60206.36135,21,527.955,116.3928673,39.8631854,110.87055
沙子口清真寺,377,60172.0497,,6.106553333,60165.94315,60178.15625,2,915.983,116.3963448,39.86318805,18.31966
永外城文化用品市场,378,60233.0805,,163.3426667,60069.73783,60396.42317,7,7000.4,116.3900787,39.86324908,490.028
,379,60595.1981,,60.4402,60534.7579,60655.6383,6,3022.01,116.3948125,39.8636112,181.3206
,380,60659.5409,,23.17191333,60636.36899,60682.71281,7,993.082,116.3911279,39.86367554,69.51574
,381,60776.9331,,4.148746667,60772.78435,60781.08185,4,311.156,116.3960966,39.86379293,12.44624
,382,60820.8439,,5.934033333,60814.90987,60826.77793,1,1780.21,116.3923875,39.86383684,17.8021
,383,60943.7469,,5.38366,60938.36324,60949.13056,2,807.549,116.3954179,39.86395975,16.15098
,384,61132.226,,14.24772,61117.97828,61146.47372,6,712.386,116.3912012,39.86414823,42.74316
,385,61177.1982,,17.84546,61159.35274,61195.04366,6,892.273,116.3903552,39.8641932,53.53638
,386,61182.6075,,2.229663333,61180.37784,61184.83716,1,668.899,116.3924564,39.86419861,6.68899
,387,61265.8363,,6.36596,61259.47034,61272.20226,4,477.447,116.3957647,39.86428184,19.09788
,388,61519.1322,,5.096266667,61514.03593,61524.22847,5,305.776,116.3961952,39.86453513,15.2888
,389,61529.787,,17.13976,61512.64724,61546.92676,6,856.988,116.3903959,39.86454579,51.41928
,390,61537.7985,,16.12474,61521.67376,61553.92324,6,806.237,116.3911816,39.8645538,48.37422
,391,61720.05,,3.82643,61716.22357,61723.87643,3,382.643,116.3969343,39.86473605,11.47929
,392,61871.1851,,5.864033333,61865.32107,61877.04913,5,351.842,116.3900691,39.86488719,17.5921
,393,61879.8182,,7.356016667,61872.46218,61887.17422,5,441.361,116.39129,39.86489582,22.06805
,394,61892.7579,,9.698116667,61883.05978,61902.45602,5,581.887,116.3905773,39.86490876,29.09435
,395,62160.6845,,6.98435,62153.70015,62167.66885,5,419.061,116.3954336,39.86517668,20.95305
,396,62167.2297,,22.27508,62144.95462,62189.50478,12,556.877,116.3946962,39.86518323,66.82524
,397,62237.4072,,12.55376667,62224.85343,62249.96097,5,753.226,116.3961939,39.86525341,37.6613
,398,62242.6365,,11.553,62231.0835,62254.1895,6,577.65,116.3912248,39.86525864,34.659
,399,62255.8399,,15.00118,62240.83872,62270.84108,6,750.059,116.3905866,39.86527184,45.00354
,400,62306.0813,,1.694326667,62304.38697,62307.77563,2,254.149,116.3951931,39.86532208,5.08298
,401,62385.049,,11.25806667,62373.79093,62396.30707,2,1688.71,116.3967951,39.86540105,33.7742
,402,62432.2512,,2.72698,62429.52422,62434.97818,2,409.047,116.3944441,39.86544825,8.18094
,403,62455.619,,7.379716667,62448.23928,62462.99872,5,442.783,116.395864,39.86547162,22.13915
,404,62489.8907,,3.00366,62486.88704,62492.89436,2,450.549,116.3949934,39.86550589,9.01098
,405,62557.0662,,6.479666667,62550.58653,62563.54587,4,485.975,116.3953855,39.86557307,19.439
,406,62623.4272,,7.050933333,62616.37627,62630.47813,2,1057.64,116.43236,39.86563943,21.1528
,407,62643.8427,,24.516,62619.3267,62668.3587,6,1225.8,116.3912607,39.86565984,73.548
,408,62678.8744,,3.882166667,62674.99223,62682.75657,5,232.93,116.3907279,39.86569487,11.6465
,409,62762.0441,,1.85132,62760.19278,62763.89542,2,277.698,116.3967188,39.86577804,5.55396
,410,62782.892,,18.276,62764.616,62801.168,5,1096.56,116.3960698,39.86579889,54.828
,411,62786.8298,,29.9122,62756.9176,62816.742,6,1495.61,116.3904783,39.86580283,89.7366
,412,62827.1258,,3.13872,62823.98708,62830.26452,4,235.404,116.3953767,39.86584313,9.41616
,413,62871.2,,3.13314,62868.06686,62874.33314,2,469.971,116.4321461,39.8658872,9.39942
,414,62875.55,,3.788716667,62871.76128,62879.33872,5,227.323,116.4356237,39.86589155,11.36615
,415,62980.4378,,1.296536667,62979.14126,62981.73434,1,388.961,116.3958881,39.86599644,3.88961
,416,62986.4549,,39.82916667,62946.62573,63026.28407,11,1086.25,116.3945116,39.86600245,119.4875
,417,62993.65,,10.14691667,62983.50308,63003.79692,5,608.815,116.4359293,39.86600965,30.44075
,418,62994.65,,9.271266667,62985.37873,63003.92127,4,695.345,116.4348923,39.86601065,27.8138
,419,63019.206,,62.44508333,62956.76092,63081.65108,25,749.341,116.4285466,39.86603521,187.33525
,420,63037.4474,,9.253366667,63028.19403,63046.70077,5,555.202,116.4364497,39.86605345,27.7601
,421,63044.7383,,2.92322,63041.81508,63047.66152,3,292.322,116.3953171,39.86606074,8.76966
,422,63052.5046,,20.04933333,63032.45527,63072.55393,4,1503.7,116.4303531,39.8660685,60.148
,423,63060.5783,,5.90422,63054.67408,63066.48252,3,590.422,116.4339821,39.86607658,17.71266
,424,63098.3346,,3.54572,63094.78888,63101.88032,3,354.572,116.4336114,39.86611433,10.63716
,425,63155.2,,63.8795,63091.3205,63219.0795,25,766.554,116.4323479,39.8661712,191.6385
,426,63189.95,,13.1301,63176.8199,63203.0801,6,656.505,116.4118372,39.86620595,39.3903
,427,63195.6059,,0.753246667,63194.85265,63196.35915,1,225.974,116.4351096,39.86621161,2.25974
,428,63212.7905,,25.5576,63187.2329,63238.3481,2,3833.64,116.4130058,39.86622879,76.6728
,429,63225.172,,18.40474,63206.76726,63243.57674,6,920.237,116.3950304,39.86624117,55.21422
,430,63248.0262,,4.370916667,63243.65528,63252.39712,5,262.255,116.4356168,39.86626403,13.11275
,431,63261.7,,14.31133333,63247.38867,63276.01133,4,1073.35,116.4294202,39.8662777,42.934
,432,63276.3776,,46.28216667,63230.09543,63322.65977,25,555.386,116.4260586,39.86629238,138.8465
,433,63297.9491,,89.166,63208.7831,63387.1151,12,2229.15,116.3960883,39.86631395,267.498
,434,63325.9,,3.73611,63322.16389,63329.63611,3,373.611,116.4281389,39.8663419,11.20833
,435,63333.9215,,59.98666667,63273.93483,63393.90817,11,1636,116.4277807,39.86634992,179.96
,436,63382.8021,,6.464216667,63376.33788,63389.26632,5,387.853,116.435857,39.8663988,19.39265
,437,63413.65,,10.46622667,63403.18377,63424.11623,4,784.967,116.4348821,39.86642965,31.39868
,438,63416.75,,3.41123,63413.33877,63420.16123,3,341.123,116.4249638,39.86643275,10.23369
,439,63420.0123,,13.21885,63406.79345,63433.23115,5,793.131,116.4144018,39.86643601,39.65655
,440,63426.05,,11.4215,63414.6285,63437.4715,5,685.29,116.4363464,39.86644205,34.2645
,441,63457.8,,4.9782,63452.8218,63462.7782,6,248.91,116.4112346,39.8664738,14.9346
,442,63471.25,,3.92957,63467.32043,63475.17957,3,392.957,116.4370524,39.86648725,11.78871
,443,63511.4603,,10.2603,63501.2,63521.7206,3,1026.03,116.4172929,39.86652746,30.7809
,444,63517.9258,,134.7666,63383.1592,63652.6924,18,2246.11,116.4164722,39.86653393,404.2998
,445,63551.801,,15.12986667,63536.67113,63566.93087,4,1134.74,116.4294767,39.8665678,45.3896
,446,63556.001,,12.01662,63543.98438,63568.01762,6,600.831,116.411813,39.866572,36.04986
,447,63562.7015,,19.28146,63543.42004,63581.98296,6,964.073,116.4284776,39.8665787,57.84438
,448,63566.788,,75.32833333,63491.45967,63642.11633,5,4519.7,116.4159013,39.86658279,225.985
,449,63579.35,,55.03758333,63524.31242,63634.38758,25,660.451,116.4319012,39.86659535,165.11275
,450,63602.0741,,13.7765,63588.2976,63615.8506,3,1377.65,116.433827,39.86661807,41.3295
,451,63603.2855,,21.6136,63581.6719,63624.8991,4,1621.02,116.4126946,39.86661929,64.8408
,452,63620.9742,,20.02453333,63600.94967,63640.99873,2,3003.68,116.4213152,39.86663697,60.0736
,453,63629.7471,,22.41083333,63607.33627,63652.15793,5,1344.65,116.4101118,39.86664575,67.2325
,454,63630.35,,2.736433333,63627.61357,63633.08643,5,164.186,116.4349841,39.86664635,8.2093
,455,63638.4295,,13.0097,63625.4198,63651.4392,3,1300.97,116.4324465,39.86665443,39.0291
,456,63656.9,,4.3815,63652.5185,63661.2815,6,219.075,116.4356525,39.8666729,13.1445
,457,63665.3248,,3.97128,63661.35352,63669.29608,6,198.564,116.4365909,39.86668132,11.91384
,458,63665.6204,,23.82594,63641.79446,63689.44634,18,397.099,116.4198194,39.86668162,71.47782
,459,63665.8252,,6.6319,63659.1933,63672.4571,1,1989.57,116.422405,39.86668183,19.8957
,460,63670.9826,,8.247133333,63662.73547,63679.22973,2,1237.07,116.4135909,39.86668698,24.7414
,461,63689.8035,,3.32607,63686.47743,63693.12957,3,332.607,116.4266711,39.8667058,9.97821
,462,63692.775,,46.28191667,63646.49308,63739.05692,25,555.383,116.4256625,39.86670878,138.84575
,463,63697.15,,3.34709,63693.80291,63700.49709,3,334.709,116.4250616,39.86671315,10.04127
,464,63708.1254,,0.907223333,63707.21818,63709.03262,1,272.167,116.4263637,39.86672413,2.72167
,465,63726.9833,,23.50216667,63703.48113,63750.48547,5,1410.13,116.4187756,39.86674298,70.5065
,466,63753.2752,,5.45656,63747.81864,63758.73176,6,272.828,116.4358635,39.86676928,16.36968
,467,63764.6,,5.03216,63759.56784,63769.63216,6,251.608,116.4109223,39.8667806,15.09648
永定门外,468,63780.0717,,8.8771,63771.1946,63788.9488,1,2663.13,116.3923533,39.86679607,26.6313
,469,63786.15,,12.76174,63773.38826,63798.91174,6,638.087,116.4362674,39.86680215,38.28522
,470,63819.2,,6.219483333,63812.98052,63825.41948,5,373.169,116.4351198,39.8668352,18.65845
,471,63828.2,,13.2301,63814.9699,63841.4301,5,793.806,116.4140598,39.8668442,39.6903
,472,63829.4,,10.01061333,63819.38939,63839.41061,4,750.796,116.4299342,39.8668454,30.03184
,473,63830.4193,,63.33833333,63767.08097,63893.75763,25,760.06,116.430618,39.86684642,190.015
,474,63843.5755,,15.60228333,63827.97322,63859.17778,5,936.137,116.4147427,39.86685958,46.80685
,475,63848.0248,,19.65051,63828.37429,63867.67531,11,535.923,116.4292315,39.86686402,58.95153
,476,63853.2,,5.59937,63847.60063,63858.79937,3,559.937,116.4269317,39.8668692,16.79811
,477,63857.5232,,31.4222,63826.101,63888.9454,6,1571.11,116.3945071,39.86687352,94.2666
,478,63870.6212,,49.1928,63821.4284,63919.814,12,1229.82,116.3959474,39.86688662,147.5784
,479,63876.4888,,6.3869,63870.1019,63882.8757,3,638.69,116.3968511,39.86689249,19.1607
,480,63894.2539,,1.59396,63892.65994,63895.84786,1,478.188,116.4179101,39.86691025,4.78188
,481,63896.3537,,1.20085,63895.15285,63897.55455,1,360.255,116.4249966,39.86691235,3.60255
,482,63902.45,,6.943933333,63895.50607,63909.39393,5,416.636,116.4276813,39.86691845,20.8318
,483,63918.0988,,12.5963,63905.5025,63930.6951,6,629.815,116.4118017,39.8669341,37.7889
,484,63929.0389,,3.79066,63925.24824,63932.82956,3,379.066,116.3950581,39.86694504,11.37198
,485,63931.4767,,3.03728,63928.43942,63934.51398,3,303.728,116.4319208,39.86694748,9.11184
,486,64026,,5.60745,64020.39255,64031.60745,5,336.447,116.4347065,39.867042,16.82235
,487,64064.8,,6.53068,64058.26932,64071.33068,6,326.534,116.4111452,39.8670808,19.59204
,488,64066.8781,,6.828033333,64060.05007,64073.70613,5,409.682,116.4350514,39.86708288,20.4841
,489,64074.2825,,5.16604,64069.11646,64079.44854,6,258.302,116.4106006,39.86709028,15.49812
,490,64078.9402,,15.4097,64063.5305,64094.3499,3,1540.97,116.4172582,39.86709494,46.2291
,491,64087.9125,,16.4279,64071.4846,64104.3404,5,985.674,116.4097199,39.86710391,49.2837
